Date,Open,High,Low,Close,Adj Close,Volume
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,238.58262634277344,16561100
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,237.3263397216797,26728500
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,238.3610076904297,21653500
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,237.96080017089844,16925600
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,235.20823669433594,25262600
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,228.90267944335938,36446900
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,227.69235229492188,30228700
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,228.94175720214844,26339700
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,223.5146942138672,39542200
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,226.82362365722656,37819200
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,231.2746124267578,25324000
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,228.27798461914062,22812500
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,222.11888122558594,34029500
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,221.3087158203125,44727800
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,226.06227111816406,41872800
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,221.9529266357422,35267400
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,228.19015502929688,33080500
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,226.8626708984375,29746800
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,231.4600372314453,29907600
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,230.113037109375,22653700
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,229.195556640625,26034900
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,232.0261993408203,28092200
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,231.3721923828125,29562100
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,225.20330810546875,34833000
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,224.84217834472656,46430700
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,230.34730529785156,30127000
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,231.89927673339844,31638400
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,229.82998657226562,25620100
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,226.7845916748047,34061900
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,230.8256072998047,25479900
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,229.615234375,25227500
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,226.3063201904297,24792000
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,230.132568359375,43623500
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,236.5552520751953,30338000
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,243.11456298828125,36910600
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,241.9334716796875,22931900
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,243.92469787597656,22719800
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,247.19461059570312,23625200
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,249.73245239257812,24326800
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,249.791015625,27148700
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,252.309326171875,23837500
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,249.4786834716797,23070900
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,253.295166015625,25627500
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,254.50555419921875,24878600
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,252.5533447265625,23209300
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,252.08480834960938,19722900
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,254.3493194580078,24030400
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,251.02085876464844,25606200
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,254.90570068359375,21462600
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,255.2961883544922,19763300
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,255.7061309814453,31014200
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,248.47328186035156,46903100
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,246.47230529785156,40589000
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,246.1501922607422,30945100
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,245.8378448486328,19626600
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,241.86517333984375,32756100
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,240.5767364501953,21901300
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,243.7587890625,26491100
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,246.42349243164062,27032900
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,241.26974487304688,29299900
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,240.34246826171875,33641600
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,233.2853546142578,36684400
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,237.218994140625,29624300
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,242.216552734375,23901100
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,239.31756591796875,24970200
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,237.26780700683594,20168000
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,237.8547821044922,25739800
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,241.1420135498047,21800700
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,239.86041259765625,21863100
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,245.34889221191406,21411500
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,246.26853942871094,17704300
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,246.04351806640625,17771600
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,243.9107208251953,24426200
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,244.272705078125,18270200
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,242.04209899902344,23213300
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,241.9442596435547,19406700
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,240.38870239257812,25307700
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,245.3586883544922,25281100
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,248.3132781982422,23079200
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,247.10012817382812,22455000
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,248.09803771972656,17937600
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,251.6689910888672,24563600
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,252.30491638183594,18999700
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,254.26168823242188,19150500
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,252.7647705078125,18038900
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,251.8059844970703,27220000
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,255.24977111816406,27565500
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,253.81155395507812,37202200
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,256.9422912597656,26696100
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,259.7599182128906,24694100
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,259.5250549316406,19518700
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,260.91436767578125,21446900
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,259.28045654296875,25611100
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,262.9004211425781,19590000
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,265.5223388671875,19937800
2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,265.033203125,21656500
2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,265.718017578125,16725300
2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,271.636962890625,26458000
2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,271.64678955078125,31565600
2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,273.86761474609375,23260000
2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,271.4119873046875,24618600
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,271.92071533203125,23916700
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,271.31414794921875,18931700
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,274.8948974609375,26120100
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,276.39178466796875,23113700
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,274.9437561035156,22604200
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,274.6698913574219,26186800
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,271.0108337402344,32935600
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,273.2708435058594,26259700
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,275.3057861328125,24364300
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,279.943115234375,23384100
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,283.39666748046875,22768100
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,282.7900695800781,23176100
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,280.33447265625,33604100
2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,280.02142333984375,33566900
2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,280.2952880859375,18168300
2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,278.73974609375,20944800
2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,278.6517028808594,16267400
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,280.90191650390625,17879000
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,280.3050842285156,16191300
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,283.2498779296875,13900200
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,283.1911926269531,16589300
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,282.0856628417969,16117600
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,280.2366027832031,18616600
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,280.7355651855469,13955900
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,283.53369140625,14561300
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,286.5078125,18249000
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,288.21990966796875,22507600
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,286.7328186035156,20075300
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,284.978271484375,21813000
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,290.898681640625,29850500
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,298.33856201171875,40817600
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,298.62286376953125,22830200
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,296.6329650878906,18175800
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,296.03509521484375,20006100
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,293.1728820800781,17666100
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,293.7904052734375,22605700
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,297.5838623046875,16348100
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,295.9076843261719,26285300
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,295.85858154296875,18983800
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,295.19207763671875,16285600
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,295.1822814941406,14747900
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,294.2413024902344,17180400
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,294.2706604003906,15046800
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,291.3692321777344,19927000
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,289.85968017578125,19633400
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,291.1143493652344,23652900
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,293.8589782714844,21853400
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,298.78948974609375,28356300
2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,299.1816101074219,19550800
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,293.9373779296875,41372500
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,288.47760009765625,38278700
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,288.9676818847656,22364100
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,292.6728820800781,26626300
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,293.6335754394531,18604600
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,293.4277038574219,14999000
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,288.3501892089844,23571700
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,277.9108581542969,43186200
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,278.38140869140625,26353700
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,276.342529296875,32343600
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,283.3804931640625,30086300
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,277.50897216796875,31350700
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,283.04718017578125,24993000
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,287.3111877441406,28002600
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,289.0167236328125,20430500
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,289.0167236328125,17685700
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,288.4090270996094,19298600
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,287.0857238769531,17974100
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,290.4478759765625,23416300
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,296.7604675292969,27262900
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,298.1915283203125,25384800
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,301.2106018066406,22729300
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,302.1319885253906,17682100
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,301.3282165527344,16537100
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,304.6119079589844,16918100
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,303.0436706542969,17449300
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,302.0340270996094,17554500
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,303.9748229980469,28107300
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,316.7764587402344,52588700
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,317.93310546875,26297900
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,325.0592346191406,34766000
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,322.8537902832031,27073200
2021-11-02,330.30999755859375,333.45001220703125,330.0,333.1300048828125,326.5393981933594,26487100
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,327.39215087890625,21500100
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,329.783935546875,23992200
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,329.41143798828125,22570100
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,330.3230285644531,20897000
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,329.3036193847656,21307400
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,324.2554931640625,25500900
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,325.8532409667969,16849800
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,330.0583801269531,23831000
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,329.4212341308594,16723000
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,332.793212890625,20886800
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,333.01904296875,19053400
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,335.1304016113281,22463500
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,336.9372253417969,21963400
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,333.71624755859375,31031100
2021-11-23,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,331.6049499511719,30427600
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,331.830810546875,21661300
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,323.74884033203125,24217200
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,330.5738525390625,28563500
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,324.6424560546875,42885600
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,324.14166259765625,33337600
2021-12-02,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,323.562255859375,30766000
2021-12-03,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,317.1988830566406,41779300
2021-12-06,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,320.3216552734375,30032600
2021-12-07,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,328.8946228027344,31021900
2021-12-08,335.30999755859375,335.5,330.79998779296875,334.9700012207031,328.9437255859375,24761000
2021-12-09,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,327.1072998046875,22214200
2021-12-10,334.9800109863281,343.0,334.7900085449219,342.5400085449219,336.3775329589844,38095700
2021-12-13,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,333.2939758300781,28899400
2021-12-14,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,322.4329833984375,44438700
2021-12-15,328.6099853515625,335.19000244140625,324.5,334.6499938964844,328.62945556640625,35381100
2021-12-16,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,319.05487060546875,35034800
2021-12-17,320.8800048828125,324.9200134277344,317.25,323.79998779296875,317.9747009277344,47750300
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,314.1546325683594,28326500
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,321.40185546875,24740600
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,327.2055358886719,24831500
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,328.66876220703125,19617800
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,336.2891540527344,19947000
2021-12-28,343.1499938964844,343.80999755859375,340.32000732421875,341.25,335.1107177734375,15661500
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,335.798095703125,15042000
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,333.2154541015625,15994500
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,330.26947021484375,18000800
